,item_id,name,types
1021,5ae099925acfc4001a5fc7b3,Mosin Rifle rear sight,['mods']
1022,5ae09bff5acfc4001562219d,Mosin Rifle 730mm regular barrel,['mods']
1023,5ae30bad5acfc400185c2dc4,AR-15 rear sight carry handle,['mods']
1024,5ae30c9a5acfc408fb139a03,LMT SOPMOD stock,['mods']
1025,5ae30db85acfc408fb139a05,AR-15 Colt M4 Carbine Length handguard,['mods']
1026,5ae30e795acfc408fb139a0b,M4A1 front sight,['mods']
1027,5ae35b315acfc4001714e8b0,M870 Mesa Tactical LEO stock adapter,['mods']
1028,5af0454c86f7746bf20992e8,Aluminum splint,['provisions']
1029,5af0484c86f7740f02001f7f,Can of Majaica coffee beans,['barter']
1030,5af04b6486f774195a3ebb49,Pliers Elite,['barter']
1031,5af0534a86f7743b6f354284,Ophthalmoscope,['barter']
1032,5af0548586f7743a532b7e99,Ibuprofen painkillers,['provisions']
1033,5af0561e86f7745f5f3ad6ac,Portable Powerbank,['barter']
1034,5af056f186f7746da511291f,minedetector,['disabled']
1035,5afd7ded5acfc40017541f5e,SKS TAPCO Intrafuse stock,['mods']
1036,5afd7e095acfc40017541f61,SKS TAPCO Intrafuse buffer tube,['mods']
1037,5afd7e445acfc4001637e35a,SKS TAPCO Intrafuse kit SAW-Style pistol grip,"['mods', 'pistolGrip']"
1038,5b04473a5acfc40018632f70,AKM/AK-74 FAB Defense UAS stock,['mods']
1039,5b057b4f5acfc4771e1bd3e9,Stark SE-5 Express Forward foregrip,['mods']
1040,5b07db875acfc40dc528a5f6,AR-15 Tactical Dynamics Skeletonized pistol grip,"['mods', 'pistolGrip']"
1041,5b07dd285acfc4001754240d,Steiner LAS/TAC 2 tactical flashlight,['mods']
1042,5b0800175acfc400153aebd4,ERGO F93 PRO stock,['mods']
1043,5b099a765acfc47a8607efe3,SA-58 7.62x51 11 inch barrel,['mods']
1044,5b099a9d5acfc47a8607efe7,SA-58 quad rail handguard,['mods']
1045,5b099ac65acfc400186331e1,SA-58/FAL 7.62x51 20-round magazine,['mods']
1046,5b099b7d5acfc400186331e4,SA-58 7.62x51 3-Prong Trident flash hider,['mods']
1047,5b099b965acfc400186331e6,SA-58 TAPCO SAW-style pistol grip (Black),"['mods', 'pistolGrip']"
1048,5b099bb25acfc400186331e8,SA-58 Extreme Duty dust cover,['mods']
1049,5b099bf25acfc4001637e683,SA-58 buffer tube adapter,['mods']
1050,5b0bbe4e5acfc40dc528a72d,DS Arms SA-58 7.62x51 assault rifle,"['gun', 'wearable']"
1051,5b0bc22d5acfc47a8607f085,SA-58 Holland Type rear sight,['mods']
1052,5b0e794b5acfc47a877359b2,AKM/AK-74 Magpul Zhukov-S stock,['mods']
1053,5b1fa9b25acfc40018633c01,Glock 18C 9x19 machine pistol,"['gun', 'wearable']"
1054,5b1fa9ea5acfc40018633c0a,Glock 18C 9x19 barrel with a muzzle brake,['mods']
1055,5b1faa0f5acfc40dc528aeb5,Glock 18C 9x19 pistol slide,['mods']
1056,5b1fb3e15acfc4001637f068,AK 7.62x39 bakelite 40-round magazine,['mods']
1057,5b1fd4e35acfc40018633c39,AK 7.62x39 aluminium 10-round magazine,['mods']
1058,5b222d335acfc4771e1be099,AKM/AK-74 Zenit PT Lock,['mods']
1059,5b222d405acfc400153af4fe,"AK Zenit PT-1 ""Klassika"" stock",['mods']
1060,5b2240bf5acfc40dc528af69,AR-15 Radian Weapons Raptor charging handle,['mods']
1061,5b237e425acfc4771e1be0b6,AK TROY Full Length Rail handguard & gas tube combo,['mods']
1062,5b2388675acfc4771e1be0be,Burris FullField TAC30 1-4x24 riflescope,['mods']
1063,5b2389515acfc4771e1be0c0,Burris AR-P.E.P.R. 30mm ring scope mount,['mods']
1064,5b2cfa535acfc432ff4db7a0,AR-15 Alexander Arms MK10 rifle length handguard,['mods']
1065,5b30ac585acfc433000eb79c,AK Magpul MOE pistol grip (Black),"['mods', 'pistolGrip']"
1066,5b30b0dc5acfc400153b7124,Holosun HS401G5 reflex sight,['mods']
1067,5b30bc165acfc40016387293,Alexander Arms 3 inch rail,['mods']
1068,5b30bc285acfc47a8608615d,Alexander Arms 10 inch rail,['mods']
1069,5b31163c5acfc400153b71cb,SIG Sauer ROMEO sight mount,['mods']
1070,5b3116595acfc40019476364,SIG Sauer ROMEO4 reflex sight,['mods']
1071,5b363dd25acfc4001a598fd2,SilencerCo Salvo 12 12ga sound suppressor,"['mods', 'suppressor']"
1072,5b363dea5acfc4771e1c5e7e,SilencerCo Salvo 12 choke adapter,['mods']
1073,5b363e1b5acfc4771e1c5e80,SilencerCo Salvo 12 thread adapter,['mods']
1074,5b39f8db5acfc40016387a1b,Vltor EMOD stock,['mods']
1075,5b39ffbd5acfc47a8773fb06,P226 Hogue Rubberized pistol grip,"['mods', 'pistolGrip']"
1076,5b3a08b25acfc4001754880c,P226 Bridge sight mount,['mods']
1077,5b3a16655acfc40016387a2a,Yankee Hill Annihilator multi-caliber flash hider,['mods']
1078,5b3a337e5acfc4704b4a19a0,Zenit Klesch-2U tactical flashlight,['mods']
1079,5b3b6dc75acfc47a8773fb1e,Armasight Vulcan universal base,['mods']
1080,5b3b6e495acfc4330140bd88,Armasight Vulcan MG 3.5x Bravo night vision scope,['mods']
1081,5b3b713c5acfc4330140bd8d,TT-33 7.62x25 TT pistol (Golden),"['gun', 'wearable']"
1082,5b3b99265acfc4704b4a1afb,Nightforce Magmount 30mm ring scope mount,['mods']
1083,5b3b99475acfc432ff4dcbee,EOTech Vudu 1-6x24 riflescope,['mods']
1084,5b3baf8f5acfc40dc5296692,TT 7.62x25 116mm gilded barrel,['mods']
1085,5b3cadf35acfc400194776a0,TT ornated side grips,['mods']
1086,5b3cbc235acfc4001863ac44,Armasight Vulcan MG scope eyecup,['mods']
1087,5b3f16c486f7747c327f55f7,Armband (White),['wearable']
1088,5b3f3ade86f7746b6b790d8e,Armband (Red),['wearable']
1089,5b3f3af486f774679e752c1f,Armband (Blue),['wearable']
1090,5b3f3b0186f774021a2afef7,Armband (Green),['wearable']
1091,5b3f3b0e86f7746752107cda,Armband (Yellow),['wearable']
1092,5b3f7bf05acfc433000ecf6b,Mosin Rifle Kochetov mount,['mods']
1093,5b3f7c005acfc4704b4a1de8,PU 3.5x ring scope mount,['mods']
1094,5b3f7c1c5acfc40dc5296b1d,PU 3.5x riflescope,['mods']
1095,5b40e1525acfc4771e1c6611,HighCom Striker ULACH IIIA helmet (Black),"['helmet', 'wearable']"
1096,5b40e2bc5acfc40016388216,HighCom Striker ULACH IIIA helmet (Coyote Tan),"['helmet', 'wearable']"
1097,5b40e3f35acfc40016388218,HighCom Striker ACHHC IIIA helmet (Black),"['helmet', 'wearable']"
1098,5b40e4035acfc47a87740943,HighCom Striker ACHHC IIIA helmet (Olive),"['helmet', 'wearable']"
1099,5b40e5e25acfc4001a599bea,BEAR baseball cap (Black),['wearable']
1100,5b40e61f5acfc4001a599bec,USEC baseball cap (Black),['wearable']
1101,5b4325355acfc40019478126,Shemagh (Tan),['wearable']
1102,5b4326435acfc433000ed01d,Neoprene mask,['wearable']
1103,5b43271c5acfc432ff4dce65,Bandana,['wearable']
1104,5b4327aa5acfc400175496e0,MIL-TEC boonie hat,['wearable']
1105,5b4329075acfc400153b78ff,Pompon hat,['wearable']
1106,5b4329f05acfc47a86086aa1,DevTac Ronin ballistic helmet,"['helmet', 'wearable']"
1107,5b432b2f5acfc4771e1c6622,"""Shattered"" lightweight armored mask","['helmet', 'wearable']"
1108,5b432b6c5acfc4001a599bf0,"""Deadly Skull"" mask",['wearable']
1109,5b432b965acfc47a8774094e,GSSh-01 active headset,"['headphones', 'wearable']"
1110,5b432be65acfc433000ed01f,6B34 anti-fragmentation glasses,"['glasses', 'wearable']"
1111,5b432c305acfc40019478128,GP-5 gas mask,['wearable']
1112,5b432d215acfc4771e1c6624,LShZ light helmet,"['helmet', 'wearable']"
1113,5b432f3d5acfc4704b4a1dfb,Momex balaclava,['wearable']
1114,5b4335ba86f7744d2837a264,Medical bloodset,['barter']
1115,5b43575a86f77424f443fe62,Fuel conditioner,['barter']
1116,5b4391a586f7745321235ab2,WI-FI Camera,['barter']
1117,5b44c6ae86f7742d1627baea,ANA Tactical Beta 2 Battle backpack,"['backpack', 'wearable']"
1118,5b44c8ea86f7742d1627baf1,BlackHawk! Commando chest harness (Coyote Tan),"['rig', 'wearable']"
1119,5b44cad286f77402a54ae7e5,5.11 Tactical TacTec plate carrier,"['armor', 'noFlea', 'rig', 'wearable']"
1120,5b44cd8b86f774503d30cba2,IOTV Gen4 body armor (full protection),"['armor', 'noFlea', 'wearable']"
1121,5b44cf1486f77431723e3d05,IOTV Gen4 body armor (assault kit),"['armor', 'noFlea', 'wearable']"
1122,5b44d0de86f774503d30cba8,IOTV Gen4 body armor (high mobility kit),"['armor', 'noFlea', 'wearable']"
1123,5b44d22286f774172b0c9de8,BNTI Kirasa-N armor,"['armor', 'wearable']"
1124,5b46238386f7741a693bcf9c,Kiver face shield,['glasses']
1125,5b4736a986f774040571e998,TROY QARS 3.2 inch rail,['mods']
1126,5b4736b986f77405cb415c10,TROY QARS 4.2 inch rail,['mods']
1127,5b6d9ce188a4501afc1b2b25,T H I C C Weapon case,"['barter', 'markedOnly']"
1128,5b7be1125acfc4001876c0e5,SA-58 7.62x51 16 inch barrel,['mods']
1129,5b7be1265acfc400161d0798,SA-58 7.62x51 21 inch barrel,['mods']
1130,5b7be1ca5acfc400170e2d2f,SA-58 quad rail full length handguard,['mods']
1131,5b7be2345acfc400196d524a,SA-58/FAL AIM Sports Universal KeyMod handguard,['mods']
1132,5b7be4575acfc400161d0832,Vltor CASV 2 inch rail,['mods']
1133,5b7be4645acfc400170e2dcc,Vltor CASV 4 inch rail,['mods']
1134,5b7be46e5acfc400170e2dcf,Vltor CASV 5 inch rail,['mods']
1135,5b7be47f5acfc400170e2dd2,Magpul M-LOK 2.5 inch rail,['mods']
1136,5b7be4895acfc400170e2dd5,Magpul M-LOK 4.1 inch rail,['mods']
1137,5b7bebc85acfc43bca706666,SA-58/FAL AIM Sports Universal M-LOK handguard,['mods']
1138,5b7bed205acfc400161d08cc,FAL original handguard,['mods']
1139,5b7bedd75acfc43d825283f9,SA-58/FAL Vltor CASV-FAL handguard,['mods']
1140,5b7bee755acfc400196d5383,SA-58/FAL Vltor CASV-FAS handguard,['mods']
1141,5b7bef1e5acfc43d82528402,SA-58/FAL 7.62x51 10-round magazine,['mods']
1142,5b7bef5d5acfc43bca7067a3,SA-58/FAL 7.62x51 30-round magazine,['mods']
1143,5b7bef9c5acfc43d102852ec,SA-58/FAL 7.62x51 X Products X-FAL 50-round drum magazine,['mods']
1144,5b7c2d1d5acfc43d1028532a,SA-58/FAL 7.62x51 MMW polymer 20-round magazine,['mods']
1145,5b7c710788a4506dec015957,Lucky Scav Junk box,"['barter', 'markedOnly']"
1146,5b7d37845acfc400170e2f87,SA-58/FAL 7.62x51 SLR 30-round magazine,['mods']
1147,5b7d63b75acfc400170e2f8a,SA-58/FAL Magpul PRS 2 polymer stock,['mods']
1148,5b7d63cf5acfc4001876c8df,SA-58 folding stock,['mods']
1149,5b7d63de5acfc400170e2f8d,SA-58 SPR stock,['mods']
1150,5b7d64555acfc4001876c8e2,SA-58 BRS stock,['mods']
1151,5b7d645e5acfc400170e2f90,SA-58 humpback polymer stock,['mods']
1152,5b7d671b5acfc43d82528ddd,SA-58/FAL Belgian Style handguard,['mods']
1153,5b7d678a5acfc4001a5c4022,SA-58 pistol grip,"['mods', 'pistolGrip']"
1154,5b7d679f5acfc4001a5c4024,SA-58 FAB Defense AG-FAL pistol grip,"['mods', 'pistolGrip']"
1155,5b7d68af5acfc400170e30c3,SA-58 7.62x51 Austrian Style muzzle brake,['mods']
1156,5b7d693d5acfc43bca706a3d,AR-10 2A Armanent X3 7.62x51 compensator,['mods']
1157,5b7d6c105acfc40015109a5f,FAL standard dust cover,['mods']
1158,5b800e9286f7747a8b04f3ff,AK Hexagon tubular handguard,['mods']
1159,5b800ebc86f774394e230a90,Hexagon medium length rail,['mods']
1160,5b800ed086f7747baf6e2f9e,Hexagon short length rail,['mods']
1161,5b80242286f77429445e0b47,AK Hexagon tubular handguard (Anodized Red),['mods']
1162,5b84038986f774774913b0c1,Hexagon short length rail (Anodized Red),['mods']
1163,5b8403a086f7747ff856f4e2,Hexagon medium length rail (Anodized Red),['mods']
1164,5b86a0e586f7745b600ccb23,Mosin Rifle Bramit 7.62x54R sound suppressor,"['mods', 'suppressor']"
1165,5b9b9020e7ef6f5716480215,Dog tag,"['disabled', 'noFlea']"
1166,5ba26383d4351e00334c93d9,HK MP7A1 4.6x30 submachine gun,"['gun', 'wearable']"
1167,5ba264f6d4351e0034777d52,HK MP7 4.6x30 20-round magazine,['mods']
1168,5ba2657ed4351e0035628ff2,HK MP7 4.6x30 30-round magazine,['mods']
1169,5ba26586d4351e44f824b340,HK MP7 4.6x30 40-round magazine,['mods']
1170,5ba2678ad4351e44f824b344,4.6x30mm FMJ SX,['ammo']
1171,5ba26812d4351e003201fef1,4.6x30mm Action SX,['ammo']
1172,5ba26835d4351e0035628ff5,4.6x30mm AP SX,"['ammo', 'noFlea']"
1173,5ba26844d4351e00334c9475,4.6x30mm Subsonic SX,"['ammo', 'noFlea']"
1174,5ba26acdd4351e003562908e,HK MP7A1 4.6x30 flash hider,['mods']
1175,5ba26ae8d4351e00367f9bdb,B&T Rotex 2 4.6x30 sound suppressor,"['mods', 'suppressor']"
1176,5ba26b01d4351e0085325a51,HK MP7 flip-up front sight,['mods']
1177,5ba26b17d4351e00367f9bdd,HK MP7 flip-up rear sight,['mods']
1178,5ba36f85d4351e0085325c81,NSPU-M scope eyecup,['mods']
1179,5bae13bad4351e00320204af,Mosin Rifle ProMag Archangel OPFOR PRS stock,['mods']
1180,5bae13ded4351e44f824bf38,Mosin Rifle 7.62x54R ProMag Archangel OPFOR 10-round magazine,['mods']
1181,5bb20d53d4351e4502010a69,HK 416A5 5.56x45 upper receiver,['mods']
1182,5bb20d92d4351e00853263eb,HK 416A5 5.56x45 11 inch barrel,['mods']
1183,5bb20d9cd4351e00334c9d8a,HK 416A5 5.56x45 14.5 inch barrel,['mods']
1184,5bb20da5d4351e0035629dbf,HK 416A5 5.56x45 16.5 inch barrel with flip-up front sight,['mods']
1185,5bb20dadd4351e00367faeff,HK 416A5 5.56x45 20 inch barrel,['mods']
1186,5bb20dbcd4351e44f824c04e,HK Extended Latch charging handle,['mods']
1187,5bb20dcad4351e3bac1212da,HK 416A5 low profile gas block,['mods']
1188,5bb20de5d4351e0035629e59,HK 416A5 Quad Rail handguard,['mods']
1189,5bb20df1d4351e00347787d5,HK 416A5 Quad Rail handguard with flip-up front sight,['mods']
1190,5bb20dfcd4351e00334c9e24,HK 416A5 Extended Quad Rail handguard,['mods']
1191,5bb20e0ed4351e3bac1212dc,AR-15 HK Battle Grip Beavertail pistol grip,"['mods', 'pistolGrip']"
1192,5bb20e18d4351e00320205d5,AR-15 HK Battle Grip pistol grip,"['mods', 'pistolGrip']"
1193,5bb20e49d4351e3bac1212de,HK 416A5 flip-up rear sight,['mods']
1194,5bb20e58d4351e00320205d7,HK Enhanced Tube buffer tube,['mods']
1195,5bb20e70d4351e0035629f8f,AR-15 HK Slim Line buttstock,['mods']
1196,5bb2475ed4351e00853264e3,HK 416A5 5.56x45 assault rifle,"['gun', 'wearable']"
1197,5bbdb811d4351e45020113c7,Mosin Rifle AIM Sports Tri-Rail mount,['mods']
1198,5bbdb83fd4351e44f824c44b,Mosin Rifle Tacfire Tanker Style muzzle brake,['mods']
1199,5bbdb870d4351e00367fb67d,Mosin Rifle ATI Monte Carlo stock,['mods']
1200,5bbdb8bdd4351e4502011460,AR-10 Odin Works ATLAS-7 7.62x51 muzzle brake,['mods']
1201,5bbde409d4351e003562b036,Mosin Rifle AIM Sports Recoil Pad,['mods']
1202,5bbde41ed4351e003562b038,Mosin Rifle Tacfire pistol grip,"['mods', 'pistolGrip']"
1203,5bc09a18d4351e003562b68e,Magpul MBUS Gen2 flip-up rear sight,['mods']
1204,5bc09a30d4351e00367fb7c8,Magpul MBUS Gen2 flip-up front sight,['mods']
1205,5bc5a351d4351e003477a414,Mosin Rifle Texas Precision Products muzzle brake,['mods']
1206,5bc5a35cd4351e450201232f,Mosin Rifle Witt Machine muzzle brake,['mods']
1207,5bc5a372d4351e44f824d17f,Mosin Rifle AIM Sports MNG rail mount,['mods']
1208,5bc9b156d4351e00367fbce9,Jar of DevilDog mayo,['provisions']
1209,5bc9b355d4351e6d1509862a,#FireKlean gun lube,['barter']
1210,5bc9b720d4351e450201234b,Golden 1GPhone smartphone,['barter']
1211,5bc9b9ecd4351e3bac122519,Deadlyslob's beard oil,['barter']
1212,5bc9bc53d4351e00367fbcee,Golden rooster,['barter']
1213,5bc9bdb8d4351e003562b8a1,Silver Badge,['barter']
1214,5bc9be8fd4351e00334cae6e,42nd Signature Blend English Tea,['barter']
1215,5bc9c049d4351e44f824d360,Battered antique book,['barter']
1216,5bc9c1e2d4351e00367fbcf0,Antique axe,['wearable']
1217,5bc9c29cd4351e003562b8a3,Can of sprats,['provisions']
1218,5bc9c377d4351e3bac12251b,Old firesteel,['barter']
1219,5bcf0213d4351e0085327c17,HK MP7A1 stock,['mods']
1220,5bd06f5d86f77427101ad47c,Slender mask,['wearable']
1221,5bd0716d86f774171822ef4b,Misha Mayorov mask,['wearable']
1222,5bd071d786f7747e707b93a3,Jason mask,['wearable']
1223,5bd073a586f7747e6f135799,Fake mustache,['wearable']
1224,5bd073c986f7747f627e796c,Kotton beanie,['wearable']
1225,5bd70322209c4d00d7167b8f,HK MP7A2 4.6x30 submachine gun,"['gun', 'wearable']"
1226,5bd704e7209c4d00d7167c31,HK MP7A2 stock,['mods']
1227,5be4038986f774527d3fae60,Interchange plan map,['barter']
1228,5bead2e00db834001c062938,MPL-50 entrenching tool,['wearable']
1229,5bed61680db834001d2c45ab,AK-12 5.45x39 30-round magazine,['mods']
1230,5bed625c0db834001c062946,RPK-16 5.45x39 95-round drum magazine,['mods']
1231,5beec1bd0db834001e6006f3,RPK-16 5.45x39 15 inch barrel,['mods']
1232,5beec2820db834001b095426,RPK-16 5.45x39 22 inch barrel,['mods']
1233,5beec3420db834001b095429,RPK-16 5.45x39 muzzle brake-compensator,['mods']
1234,5beec3e30db8340019619424,RPK-16 handguard,['mods']
1235,5beec8b20db834001961942a,RPK-16 buffer tube,['mods']
1236,5beec8c20db834001d2c465c,AK-12 stock,['mods']
1237,5beec8ea0db834001a6f9dbf,AK-12 pistol grip,"['mods', 'pistolGrip']"
1238,5beec91a0db834001961942d,RPK-16 dust cover,['mods']
1239,5beec9450db83400970084fd,RPK-16 rear sight base,['mods']
1240,5beecbb80db834001d2c465e,RPK-16 handguard rail,['mods']
1241,5beed0f50db834001c062b12,RPK-16 5.45x39 light machine gun,"['gun', 'wearable']"
1242,5bf3e03b0db834001d2c4a9c,Kalashnikov AK-74 5.45x39 assault rifle,"['gun', 'wearable']"
1243,5bf3e0490db83400196199af,Kalashnikov AKS-74 5.45x39 assault rifle,"['gun', 'wearable']"
1244,5bf3f59f0db834001a6fa060,RPK-16 rear sight,['mods']
1245,5bfd297f0db834001a669119,Mosin 7.62x54R bolt-action rifle (Infantry),"['gun', 'wearable']"
1246,5bfd35380db83400232fe5cc,Mosin Rifle Infantry stock,['mods']
1247,5bfd36290db834001966869a,Mosin Rifle sawn-off sniper stock,['mods']
1248,5bfd36ad0db834001c38ef66,Mosin Rifle sawn-off stock,['mods']
1249,5bfd37c80db834001d23e842,Mosin Rifle sniper carbine stock,['mods']
1250,5bfd384c0db834001a6691d3,Mosin Rifle carbine stock,['mods']
1251,5bfd4c980db834001b73449d,Mosin Rifle carbine rear sight,['mods']
1252,5bfd4cbe0db834001b73449f,Mosin Rifle carbine 7.62x54R 514mm barrel,['mods']
1253,5bfd4cc90db834001d23e846,Mosin Rifle 7.62x54R sawn-off 200mm barrel,['mods']
1254,5bfd4cd60db834001c38f095,Mosin Rifle 7.62x54R sawn-off 220mm threaded barrel,['mods']
1255,5bfe7fb30db8340018089fed,MP-133/153 Taktika Tula 12003 stock adapter,['mods']
1256,5bfe86a20db834001d23e8f7,M870 FAB Defense AGR-870 pistol grip,"['mods', 'pistolGrip']"
1257,5bfe86bd0db83400232fe959,FAB Defense protection cap for AGR-870,['mods']
1258,5bfe86df0db834001b734685,FAB Defense GLR-16-S stock,['mods']
1259,5bfe89510db834001808a127,FAB Defense buffer tube for AGR-870,['mods']
1260,5bfea6e90db834001b7347f3,Remington Model 700 7.62x51 bolt-action sniper rifle,"['gun', 'wearable']"
1261,5bfea7ad0db834001c38f1ee,Remington M700 7.62x51 Wyatt's Outdoor 5-round magazine,['mods']
1262,5bfeaa0f0db834001b734927,Remington M700 7.62x51 Wyatt's Outdoor 10-round magazine,['mods']
1263,5bfeb32b0db834001a6694d9,Remington M700 Hogue Overmolded Ghillie stock,['mods']
1264,5bfebc250db834001a6694e1,Remington M700 7.62x51 26 inch barrel,['mods']
1265,5bfebc320db8340019668d79,Remington M700 7.62x51 20 inch barrel,['mods']
1266,5bfebc530db834001d23eb65,Remington M700 extended multi-slot Weaver rail base,['mods']
1267,5bfebc5e0db834001a6694e5,Remington M700 30mm integral ring scope mount,['mods']
1268,5bffcf7a0db83400232fea79,TT PM-Laser TT-206 side grips with laser sight,['mods']
1269,5bffd7ed0db834001d23ebf9,TT PM-Laser DTK-TT muzzle brake-compensator,['mods']
1270,5bffdc370db834001d23eca8,6Kh5 Bayonet,['wearable']
1271,5bffdd7e0db834001b734a1a,Miller Bros. Blades M-2 Tactical Sword,['wearable']
1272,5bffe7930db834001b734a39,Crash Axe,['wearable']
1273,5bffe7c50db834001d23ece1,P226 Axelson Tactical Mk.25 pistol slide,['mods']
1274,5bffec120db834001c38f5fa,P226 Axelson Tactical MK.25 pistol grip,"['mods', 'pistolGrip']"
1275,5bffef760db8340019668fe4,P226 Hogue G10 Chain Link pistol grip,"['mods', 'pistolGrip']"
1276,5c0000c00db834001a6697fc,HK MP5 3-lug threaded muzzle protector,['mods']
1277,5c0006470db834001a6697fe,P226 Emperor Scorpion pistol grip,"['mods', 'pistolGrip']"
1278,5c00076d0db834001d23ee1f,P226 Stainless Elite wooden pistol grip,"['mods', 'pistolGrip']"
1279,5c0009510db834001966907f,P226 Stainless Elite pistol slide,['mods']
1280,5c0102aa0db834001b734ba1,Remington RAHG 2 inch rail,['mods']
1281,5c0102b20db834001d23eebc,Remington RAHG 4 inch rail,['mods']
1282,5c010a700db834001d23ef5d,P226 Emperor Scorpion pistol slide,['mods']
1283,5c010e350db83400232feec7,SP-8 Survival Machete,['wearable']
1284,5c0111ab0db834001966914d,ME Cylinder 12ga muzzle adapter,['mods']
1285,5c0125fc0db834001a669aa3,P226 Legion full size pistol slide,['mods']
1286,5c0126f40db834002a125382,Red Rebel ice pick,['wearable']
1287,5c012ffc0db834001d23f03f,Camper axe,['wearable']
1288,5c0505e00db834001b735073,Valday PK-120 (1P87) holographic sight,['mods']
1289,5c0517910db83400232ffee5,Valday PS-320 1/6x scope,['mods']
1290,5c05293e0db83400232fff80,Trijicon ACOG TA01NSN 4x32 scope (Black),['mods']
1291,5c05295e0db834001a66acbb,Trijicon ACOG backup rear sight,['mods']
1292,5c052a900db834001a66acbd,Trijicon ACOG TA01NSN 4x32 scope (Tan),['mods']
1293,5c052e6986f7746b207bc3c9,Portable defibrillator,['barter']
1294,5c052f6886f7746b1e3db148,Military COFDM wireless Signal Transmitter,['barter']
1295,5c052fb986f7746b2101e909,UHF RFID Reader,['barter']
1296,5c05300686f7746dce784e5d,VPX Flash Storage Module,['barter']
1297,5c05308086f7746b2101e90b,Virtex programmable processor,['barter']
1298,5c0530ee86f774697952d952,LEDX Skin Transilluminator,['barter']
1299,5c05413a0db834001c390617,5.56x45 HK Steel Maritime STANAG 30-round magazine,['mods']
1300,5c0548ae0db834001966a3c2,SLR-106/AK 5.56x45 Circle 10 30-round magazine,['mods']
1301,5c0558060db834001b735271,GPNVG-18 Night Vision goggles,"['noFlea', 'wearable']"
1302,5c064c400db834001d23f468,LaRue LT101 QD Tactical Picatinny Riser mount,['mods']
1303,5c06595c0db834001a66af6c,LA-5B/PEQ tactical device,['mods']
1304,5c066e3a0db834001b7353f0,Armasight N-15 Night Vision Goggles,['wearable']
1305,5c066ef40db834001966a595,Armasight NVG head strap,['wearable']
1306,5c0672ed0db834001b7353f3,"PP-19-01 ""Vityaz"" 9x19 PUFGUN SG-919 30 30-round magazine",['mods']
1307,5c0673fb0db8340023300271,"PP-19-01 ""Vityaz"" 9x19 PUFGUN SG-919 20 20-round magazine",['mods']
1308,5c06779c86f77426e00dd782,Bundle of wires,['barter']
1309,5c06782b86f77426df5407d2,Capacitors,['barter']
1310,5c0684e50db834002a12585a,TT Hogue-like rubber grip,['mods']
1311,5c0695860db834001b735461,PNV-10T dovetail adapter,['mods']
1312,5c0696830db834001d23f5da,PNV-10T Night Vision Goggles,['wearable']
1313,5c06c6a80db834001b735491,SSh-68 steel helmet,"['helmet', 'wearable']"
1314,5c079ec50db834001966a706,TT Razor Arms rubber grip,['mods']
1315,5c079ed60db834001a66b372,TT DLP Tactical Precision LAM-module,['mods']
1316,5c07a8770db8340023300450,AR-15 Noveske Gen.3 5.56x45 upper receiver,['mods']
1317,5c07b36c0db834002a1259e9,P226 Meprolight TRU-DOT Night front sight,['mods']
1318,5c07b3850db834002330045b,P226 Meprolight TRU-DOT Night rear sight,['mods']
1319,5c07c5ed0db834001b73571c,HK MP5 Noveske-style muzzle brake-compensator,['mods']
1320,5c07c60e0db834002330051f,ADAR 2-15 5.56x45 carbine,"['gun', 'wearable']"
1321,5c07c9660db834001a66b588,HK MP5 End Cap stock,['mods']
1322,5c07dd120db834001c39092d,EOTech HHS-1 hybrid sight,['mods']
1323,5c07df7f0db834001b73588a,Freeman crowbar,['wearable']
1324,5c08f87c0db8340019124324,ShPM Firefighter helmet,"['helmet', 'wearable']"
1325,5c0919b50db834001b7ce3b9,Maska-1SCh face shield (Olive Drab),"['glasses', 'noFlea', 'wearable']"
1326,5c091a4e0db834001d5addc8,Maska-1SCh bulletproof helmet (Olive Drab),"['helmet', 'noFlea', 'wearable']"
1327,5c093ca986f7740a1867ab12,Secure container Kappa,['noFlea']
1328,5c093db286f7740a1b2617e3,Mr. Holodilnick thermal bag,"['barter', 'markedOnly']"
1329,5c093e3486f77430cb02e593,Dogtag case,"['barter', 'markedOnly']"
1330,5c0a2cec0db834001b7ce47d,EOTech HHS-1 hybrid sight (Tan),['mods']
1331,5c0a5f6c86f774753654890e,DEVELOPER junkbox,"['disabled', 'noFlea']"
1332,5c0a840b86f7742ffa4f2482,T H I C C item case,"['barter', 'markedOnly', 'noFlea']"
1333,5c0d2727d174af02a012cf58,"PSh-97 ""DJETA"" riot helmet","['helmet', 'wearable']"
1334,5c0d32fcd174af02a1659c75,Pyramex Proximity safety glasses,"['glasses', 'wearable']"
1335,5c0d56a986f774449d5de529,9x19mm RIP,['ammo']
1336,5c0d591486f7744c505b416f,12/70 RIP,['ammo']
1337,5c0d5ae286f7741e46554302,5.56x45mm Warmageddon,['ammo']
1338,5c0d5e4486f77478390952fe,"5.45x39mm PPBS gs ""Igolnik""","['ammo', 'noFlea']"
1339,5c0d668f86f7747ccb7f13b2,9x39mm SPP gs,"['ammo', 'noFlea']"
1340,5c0d688c86f77413ae3407b2,9x39mm BP gs,"['ammo', 'noFlea']"
1341,5c0e2f26d174af02a9625114,ADAR 2-15 5.56x45 upper receiver,['mods']
1342,5c0e2f5cd174af02a012cfc9,AR-15 ADAR 2-15 wooden handguard,['mods']
